mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8883543014526367,0.10204608933920067,0.0027936458587646484,0.0007751506643154428,tanh,5,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': 5, 'solver': 'lbfgs'}",0.9783519553072626,0.9727653631284916,0.9762486901851205,0.9769472581208523,0.9678658749563395,0.9744358283396133,0.0037652234866923638,85
2.5346977710723877,0.7592243947083376,0.0023752689361572266,0.0003865246710408525,tanh,5,sgd,"{'activation': 'tanh', 'hidden_layer_sizes': 5, 'solver': 'sgd'}",0.9748603351955307,0.9731145251396648,0.9731051344743277,0.9755501222493888,0.9752008382815229,0.9743661910680871,0.00104875533473532,86
0.8483392238616944,0.3373564470091094,0.0027061939239501954,0.0007534599071230652,identity,"(5, 5)",sgd,"{'activation': 'identity', 'hidden_layer_sizes': (5, 5), 'solver': 'sgd'}",0.9762569832402235,0.973463687150838,0.9738037024100594,0.9752008382815229,0.9724065665385959,0.9742263555242481,0.0013524049852132129,87
2.533202362060547,0.5717847421405857,0.0029488086700439455,8.552090052198785e-05,tanh,"(10, 10)",sgd,"{'activation': 'tanh', 'hidden_layer_sizes': (10, 10), 'solver': 'sgd'}",0.9759078212290503,0.9713687150837989,0.9752008382815229,0.9738037024100594,0.9745022703457912,0.9741566694700445,0.001560354854542458,88
3.8064579486846926,1.539718515868936,0.0031959056854248048,0.0014649421921449374,relu,"(5, 10, 5)",sgd,"{'activation': 'relu', 'hidden_layer_sizes': (5, 10, 5), 'solver': 'sgd'}",0.9745111731843575,0.9731145251396648,0.9755501222493888,0.9738037024100594,0.9738037024100594,0.974156645078706,0.0008249387643893171,89
1.279263973236084,0.5630749086260609,0.0021656513214111327,0.0004046563461962954,identity,"(5, 5, 5, 5)",sgd,"{'activation': 'identity', 'hidden_layer_sizes': (5, 5, 5, 5), 'solver': 'sgd'}",0.9741620111731844,0.973463687150838,0.9738037024100594,0.9752008382815229,0.9741529863779252,0.974156645078706,0.0005822612545957264,89
4.107878065109253,0.3891217035146633,0.005040884017944336,0.0006098729171606823,logistic,"(10, 10, 10, 10)",lbfgs,"{'activation': 'logistic', 'hidden_layer_sizes': (10, 10, 10, 10), 'solver': 'lbfgs'}",0.973463687150838,0.9755586592178771,0.9713587146349982,0.9717079986028642,0.977645826056584,0.9739469771326323,0.0023759082190203448,91
3.241123914718628,2.221602349185878,0.0026059627532958986,0.0008160073258441649,relu,"(5, 5)",sgd,"{'activation': 'relu', 'hidden_layer_sizes': (5, 5), 'solver': 'sgd'}",0.9766061452513967,0.9720670391061452,0.9752008382815229,0.974851554313657,0.9703108627314007,0.9738072879368245,0.0022855866776882393,92
2.8148741245269777,0.19281125244166622,0.0027771472930908205,0.0006752616140233525,tanh,"(5, 5)",sgd,"{'activation': 'tanh', 'hidden_layer_sizes': (5, 5), 'solver': 'sgd'}",0.9766061452513967,0.9731145251396648,0.969263010827803,0.9755501222493888,0.9738037024100594,0.9736675011756624,0.00252601502798825,93
3.0645704746246336,1.0877036917126885,0.004047679901123047,0.00019257677732655858,tanh,"(10, 10, 10, 10)",sgd,"{'activation': 'tanh', 'hidden_layer_sizes': (10, 10, 10, 10), 'solver': 'sgd'}",0.9766061452513967,0.9710195530726257,0.9779951100244498,0.9717079986028642,0.9706601466992665,0.9735977907301205,0.0030735969175134364,94
0.5321490287780761,0.16296608320067107,0.0022531986236572266,0.00038331807688435414,identity,5,sgd,"{'activation': 'identity', 'hidden_layer_sizes': 5, 'solver': 'sgd'}",0.9647346368715084,0.973463687150838,0.9772965420887181,0.9745022703457912,0.9731051344743277,0.9726204541862368,0.004208066103701697,95
2.430951642990112,0.2796417813015265,0.0039653778076171875,0.0010278910977026936,tanh,"(5, 5, 5)",lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': (5, 5, 5), 'solver': 'lbfgs'}",0.9574022346368715,0.9727653631284916,0.977645826056584,0.9800908138316451,0.9745022703457912,0.9724813015998766,0.007951355297911907,96
1.8421117305755614,0.1601052841907551,0.0029439449310302733,0.0002595611464270441,logistic,"(5, 5, 5)",lbfgs,"{'activation': 'logistic', 'hidden_layer_sizes': (5, 5, 5), 'solver': 'lbfgs'}",0.9755586592178771,0.9752094972067039,0.9755501222493888,0.9745022703457912,0.9584352078239609,0.9718511513687442,0.006718965096230999,97
3.0163918495178224,0.3543962723252457,0.003996753692626953,0.0006495769663787532,tanh,"(5, 5, 5, 5)",lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': (5, 5, 5, 5), 'solver': 'lbfgs'}",0.977304469273743,0.9594972067039106,0.9738037024100594,0.9706601466992665,0.9765979741529863,0.9715726998479932,0.006476638371012667,98
2.9267744541168215,0.5417171880258719,0.003680515289306641,0.0008898258886372518,tanh,"(5, 5, 5)",sgd,"{'activation': 'tanh', 'hidden_layer_sizes': (5, 5, 5), 'solver': 'sgd'}",0.9668296089385475,0.9731145251396648,0.9755501222493888,0.974851554313657,0.955291652113168,0.9691274925508852,0.0075712909584289044,99
2.0707072734832765,0.9432380906484618,0.004039573669433594,0.000838656706881498,logistic,"(5, 10, 5)",lbfgs,"{'activation': 'logistic', 'hidden_layer_sizes': (5, 10, 5), 'solver': 'lbfgs'}",0.9333100558659218,0.9720670391061452,0.9738037024100594,0.9769472581208523,0.9779951100244498,0.9668246331054856,0.01689179805929095,100
3.0248517036437987,0.9451836821510952,0.0029190540313720702,0.000307769282772765,relu,"(5, 10, 5)",adam,"{'activation': 'relu', 'hidden_layer_sizes': (5, 10, 5), 'solver': 'adam'}",0.9766061452513967,0.973463687150838,0.9783443939923158,0.9091861683548725,0.9755501222493888,0.9626301033997622,0.026768699227696962,101
3.6938120841979982,0.11579129713902694,0.0030657291412353516,0.00011541297466680776,logistic,"(5, 5)",sgd,"{'activation': 'logistic', 'hidden_layer_sizes': (5, 5), 'solver': 'sgd'}",0.973463687150838,0.9713687150837989,0.9091861683548725,0.9783443939923158,0.9088368843870066,0.9482399697937662,0.03210997875654169,102
3.3998172760009764,1.8893186531857211,0.0031955718994140627,0.0004713321824707089,identity,"(10, 10, 10, 10)",sgd,"{'activation': 'identity', 'hidden_layer_sizes': (10, 10, 10, 10), 'solver': 'sgd'}",0.9088687150837989,0.9720670391061452,0.9091861683548725,0.9091861683548725,0.9741529863779252,0.9346922154555228,0.031375149190259015,103
1.0851563453674316,0.28750678578631605,0.0041942596435546875,0.0019321080194558665,logistic,"(5, 10, 5)",sgd,"{'activation': 'logistic', 'hidden_layer_sizes': (5, 10, 5), 'solver': 'sgd'}",0.9088687150837989,0.9088687150837989,0.9091861683548725,0.9091861683548725,0.9088368843870066,0.9089893302528698,0.00016113736800561597,104
1.0319888114929199,0.1387456834541339,0.002915191650390625,0.0005677317883345902,logistic,"(5, 5, 5, 5)",sgd,"{'activation': 'logistic', 'hidden_layer_sizes': (5, 5, 5, 5), 'solver': 'sgd'}",0.9088687150837989,0.9088687150837989,0.9091861683548725,0.9091861683548725,0.9088368843870066,0.9089893302528698,0.00016113736800561597,104
0.7435393333435059,0.026406721679215133,0.0024850845336914064,0.00027156315315185475,logistic,"(5, 5, 5)",sgd,"{'activation': 'logistic', 'hidden_layer_sizes': (5, 5, 5), 'solver': 'sgd'}",0.9088687150837989,0.9088687150837989,0.9091861683548725,0.9091861683548725,0.9088368843870066,0.9089893302528698,0.00016113736800561597,104
0.7567671775817871,0.02278883662587638,0.003687143325805664,0.0002757976410841179,logistic,"(10, 10, 10, 10)",sgd,"{'activation': 'logistic', 'hidden_layer_sizes': (10, 10, 10, 10), 'solver': 'sgd'}",0.9088687150837989,0.9088687150837989,0.9091861683548725,0.9091861683548725,0.9088368843870066,0.9089893302528698,0.00016113736800561597,104
0.6824761867523194,0.04576762658371867,0.003508901596069336,0.0003617668521418703,logistic,"(10, 10, 10)",sgd,"{'activation': 'logistic', 'hidden_layer_sizes': (10, 10, 10), 'solver': 'sgd'}",0.9088687150837989,0.9088687150837989,0.9091861683548725,0.9091861683548725,0.9088368843870066,0.9089893302528698,0.00016113736800561597,104
